vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
7,1233.333,972.0676,801.3374,987.226,2,166.6667,0,0,Random Vehicle
2,1200,1466.216,1164.243,1628.951,4,233.3334,0,0,Random Vehicle
58,1333.333,923.3627,476.3087,639.1891,3,183.3334,0,0,Random Vehicle
32,1300,2798.976,2263.325,2600.984,2,100,0,0,Random Vehicle
14,1350,2024.511,1507.01,1876.657,3,116.6667,0,0,Random Vehicle
37,1383.333,1592.044,1102.328,1540.424,4,283.3334,0,0,Random Vehicle
19,1366.666,1442.449,1219.862,1710.954,3,266.6667,0,0,Random Vehicle
56,1466.666,1619.238,1039.461,1079.816,5,283.3334,0,0,Random Vehicle
12,1599.999,1234.563,1047.111,1411.418,0,100,0,0,Random Vehicle
40,1616.666,1796.348,1534.351,2137.838,5,283.3334,0,0,Random Vehicle
66,1633.332,1645.929,1049.008,1372.018,4,283.3334,0,0,Random Vehicle
74,1633.332,1333.092,1049.365,1344.873,6,283.3334,0,0,Random Vehicle
68,1733.332,1317.087,1037.371,1203.752,5,350,0,0,Random Vehicle
49,1749.999,1778.789,1324.202,1688.249,1,283.3334,0,0,Random Vehicle
65,1816.665,1401.006,1012.653,1401.38,3,250.0001,0,0,Random Vehicle
59,1799.999,1887.908,1268.989,1551.664,6,350,0,0,Random Vehicle
13,1883.332,1850.452,957.0163,1104.876,1,300,0,0,Random Vehicle
57,1966.665,2187.418,1004.288,1066.861,0,250.0001,0,0,Random Vehicle
16,1966.665,1576.075,1219.235,1683.755,3,233.3334,0,0,Random Vehicle
61,1983.332,1644.318,1349.671,1897.93,2,66.66667,0,0,Random Vehicle
45,1999.998,1730.315,858.8022,1197.491,4,350,0,0,Random Vehicle
52,1983.332,2749.97,1850.989,2287.617,2,316.6667,0,0,Random Vehicle
9,2116.665,1952.043,1397.291,1747.311,1,116.6667,0,0,Random Vehicle
70,2099.998,2349.001,1540.859,2079.236,1,283.3334,0,0,Random Vehicle
39,2149.999,2540.424,1678.526,2265.396,1,283.3334,0,0,Random Vehicle
55,2216.666,1849.252,1216.34,1547.181,3,366.6667,0,0,Random Vehicle
63,2333.333,5652.763,5327.057,6642.324,1,250.0001,0,0,Random Vehicle
75,2516.667,2304.106,1857.696,2600.14,1,83.33334,0,0,Random Vehicle
26,2500,2790.51,1335.343,1729.763,0,250.0001,0,0,Random Vehicle
22,2600.001,2549.367,1916.843,2640.939,0,133.3334,0,0,Random Vehicle
4,2716.668,5404.866,4886.949,6087.71,2,283.3334,0,0,Random Vehicle
64,2800.002,3075.022,1606.804,1701.863,0,350,0,0,Random Vehicle
11,3033.336,3181.985,2046.124,2892.072,1,283.3334,0,0,Random Vehicle
53,3050.003,2900.366,2010.77,2747.235,4,283.3334,0,0,Random Vehicle
10,3083.336,3211.722,2550.346,3357.432,1,266.6667,0,0,Random Vehicle
29,3033.336,2893.166,980.8879,1162.956,6,366.6667,0,0,Random Vehicle
28,3116.67,2852.034,1343.934,1813.933,3,233.3334,0,0,Random Vehicle
73,3166.67,7139.855,6213.592,6948.206,1,250.0001,0,0,Random Vehicle
6,3166.67,8540.386,7501.627,8625.258,0,233.3334,0,0,Random Vehicle
27,3166.67,3590.144,1634.91,2141.198,0,200,0,0,Random Vehicle
48,3216.67,8796.421,7680.313,8659.356,1,233.3334,0,0,Random Vehicle
44,3216.67,3103.317,1103.448,1420.827,3,366.6667,0,0,Random Vehicle
47,3233.337,6948.656,5806.091,6500.563,2,300,0,0,Random Vehicle
24,3316.671,7389.352,6445.922,7460.396,1,350,0,0,Random Vehicle
5,4000.008,6259.304,2836.018,3664.044,1,283.3334,0,0,Random Vehicle
60,4150.007,8097.74,5169.569,6623.35,1,266.6667,0,0,Random Vehicle
30,4516.67,4667.982,2867.437,3067.241,3,449.9999,0,0,Random Vehicle
